Date,Ticker,Close,Open,High,Low,Volume
2022-12-01,TCS,2878.93,2920.4522150636217,2952.7034079772243,2838.5393695011758,1627915
2022-12-02,TCS,2890.85,2873.898855276951,2920.627926411328,2849.1539773147124,4594128
2022-12-05,TCS,2889.68,2888.82188565915,2906.4612070336893,2870.147520824449,2176957
2022-12-06,TCS,2883.63,2891.676838073352,2895.341716884982,2850.7053342880727,2406427
2022-12-07,TCS,2926.53,2881.7529517578755,2957.718256905979,2854.949983429452,4489550
2022-12-08,TCS,2933.22,2922.7793565935117,2974.9800420884644,2906.667656906735,7889053
2022-12-09,TCS,2943.32,2930.654613084136,2972.3107651613145,2895.997509799927,4895090
2022-12-12,TCS,2932.59,2942.8205225076777,2963.6971800987117,2913.316252942871,2845786
2022-12-13,TCS,2964.42,2932.3012672222276,2989.1792938949534,2916.9485283187605,3765013
2022-12-14,TCS,2990.21,2967.775726183241,3001.5572587973384,2927.019108865805,7162492
2022-12-15,TCS,3022.4,2993.2020427527136,3057.18062552741,2969.152892822301,1036382
2022-12-16,TCS,3005.21,3021.877944529962,3056.4780771778233,2971.2004003141988,1862219
2022-12-19,TCS,3053.08,3009.3652118967407,3062.3529434325355,2994.7439371142736,6266221
2022-12-20,TCS,3121.3,3048.3689404923625,3162.7873749541463,3010.7330981311025,2718303
2022-12-21,TCS,3153.72,3118.245537648278,3168.759006912404,3110.422891164616,5052127
2022-12-22,TCS,3123.97,3157.857383729905,3204.4407848800247,3095.957919298604,2274856
2022-12-23,TCS,3094.77,3122.4454281473877,3142.3061862939976,3056.927283733469,4801082
2022-12-26,TCS,3081.7,3100.726585010834,3111.549289215392,3054.372424777379,4346668
2022-12-27,TCS,3061.69,3081.284010950737,3099.5377887375557,3033.2849036761454,7696674
2022-12-28,TCS,3059.94,3065.2652655098877,3087.2203033850246,3032.4154279327845,4929268
2022-12-29,TCS,3084.02,3058.7442616328303,3090.0964718148775,3037.938249156812,3707260
2022-12-30,TCS,3095.61,3083.0942206074355,3123.7647504433808,3059.3433950873114,4205677
2023-01-02,TCS,3103.99,3094.159807598258,3133.0646216384007,3054.2354918175056,3506068
2023-01-03,TCS,3095.88,3106.7100341412374,3141.955741417713,3052.284149151954,2635407
2023-01-04,TCS,3094.0,3096.4684386676145,3100.8294382180084,3079.185359577039,5092550
2023-01-05,TCS,3124.44,3099.4921979062947,3151.2393685738784,3077.2875724973874,1483075
2023-01-06,TCS,3049.88,3121.326686962367,3126.759993017019,3019.4605296756945,4959770
2023-01-09,TCS,3050.32,3045.0070570613066,3083.312319318681,3033.79232504331,7803928
2023-01-10,TCS,3061.72,3049.0176534929114,3067.1704488373252,3019.8471486310464,2777310
2023-01-11,TCS,3091.36,3063.149366525025,3133.9100660174918,3051.3363654669556,1327370
2023-01-12,TCS,3054.76,3095.8214376064925,3129.34657070553,3022.014762233116,3928751
2023-01-13,TCS,3016.65,3052.880673606223,3077.619559989226,2974.4767327357563,6451731
2023-01-16,TCS,3038.63,3018.5056832111186,3060.450568929598,3012.6405929886787,7746037
2023-01-17,TCS,2970.04,3036.80923687247,3045.4016360239784,2941.895056904152,3164533
2023-01-18,TCS,3018.35,2971.432587401107,3033.6650821048943,2959.837154188667,1833142
2023-01-19,TCS,3027.41,3022.99594026768,3067.2671467778378,2989.464923304393,5473214
2023-01-20,TCS,3084.88,3024.15683775901,3127.026677450661,3006.1604178218718,5296720
2023-01-23,TCS,3045.5,3083.698387827613,3086.814366114795,3037.05285570309,4682796
2023-01-24,TCS,3030.41,3051.508956622907,3079.9426408602208,2986.72062846435,6291338
2023-01-25,TCS,2943.69,3034.8775156159095,3068.4742425657128,2933.7665287180835,1842653
2023-01-26,TCS,2916.41,2944.4511188131614,2972.9017533586084,2895.9912280464223,2836517
2023-01-27,TCS,2910.79,2916.6039715006386,2922.8557608445453,2891.8832678918334,1351637
2023-01-30,TCS,2843.05,2908.2820677872346,2920.055225719448,2821.2273509586803,7719018
2023-01-31,TCS,2830.39,2843.2457090536163,2856.0538592371663,2822.5856282261616,6097586
2023-02-01,TCS,2777.83,2834.3319577236657,2870.169661516865,2737.851656758218,1177946
2023-02-02,TCS,2783.92,2779.8875332728735,2804.7570624462073,2748.3480342742314,6137956
2023-02-03,TCS,2836.94,2781.581997483701,2859.1123739861837,2773.962341891703,6274413
2023-02-06,TCS,2850.72,2833.552284224774,2890.8823762794336,2820.8943523365083,6088880
2023-02-07,TCS,2922.5,2848.04270112235,2951.4888691424903,2806.02561898071,1864899
2023-02-08,TCS,2965.51,2918.6394850642823,3005.78562277884,2895.985262119149,1263503
2023-02-09,TCS,3029.14,2960.713473761861,3051.528749276969,2938.2535532511442,7410575
2023-02-10,TCS,3017.33,3028.1602086057974,3037.5236058591554,2989.004361698997,3318292
2023-02-13,TCS,3004.69,3012.662789181356,3054.897605018969,2972.129696792787,3026393
2023-02-14,TCS,3033.01,3000.7467957723084,3055.5206108401912,2984.3751650823488,4002083
2023-02-15,TCS,2991.61,3033.5841449633945,3044.3316479313,2955.4386424496156,5526226
2023-02-16,TCS,3024.31,2987.59644733277,3040.137848459019,2976.199603021837,3379897
2023-02-17,TCS,3028.53,3019.034148877756,3033.712530337309,3007.690189201037,2294416
2023-02-20,TCS,3092.85,3026.3178266159,3116.2202187800017,2998.51704249392,2985196
2023-02-21,TCS,3134.4,3089.3899556966917,3174.971029188496,3055.3129716373096,4918198
2023-02-22,TCS,3192.2,3134.591890324998,3237.1146574433037,3100.0308034120853,2560121
2023-02-23,TCS,3180.17,3187.122704829626,3231.922274915982,3153.9402075976623,6878263
2023-02-24,TCS,3236.96,3183.3726956234627,3245.8720641726286,3167.691749178781,1443035
2023-02-27,TCS,3310.17,3242.219846612283,3331.185456203802,3209.875985604852,4099072
2023-02-28,TCS,3326.11,3313.3932472390984,3330.7505974366654,3291.9907375495923,3035115
2023-03-01,TCS,3297.53,3326.5467453494844,3369.699757025541,3265.724605766269,7650723
2023-03-02,TCS,3269.89,3302.287251849534,3322.175543213689,3234.782252633639,7073770
2023-03-03,TCS,3319.42,3272.439446643455,3352.0686147861643,3224.4917725909054,6104961
2023-03-06,TCS,3427.28,3312.9212544275347,3465.0094796639496,3263.4089753482817,7954896
2023-03-07,TCS,3387.87,3425.828069195204,3449.8699323543997,3347.828451056954,6200551
2023-03-08,TCS,3345.78,3392.6259176457734,3410.5735625488387,3314.6297443675426,1689317
2023-03-09,TCS,3383.71,3343.717110599346,3432.6756022452378,3333.4106253729183,5552636
2023-03-10,TCS,3354.05,3377.4192117392404,3426.4013658006647,3341.2334350500114,1751240
2023-03-13,TCS,3395.97,3357.3527952667455,3413.1268111183444,3319.550055913816,5315596
2023-03-14,TCS,3415.89,3400.0728516189297,3442.242742004057,3360.7121333430387,5284874
2023-03-15,TCS,3415.86,3411.252501587846,3465.7992522692057,3370.940055834481,7775996
2023-03-16,TCS,3434.91,3416.370199638187,3438.579025589959,3381.3500914146366,1995791
2023-03-17,TCS,3451.54,3430.677578627843,3474.932796739747,3403.1456434250445,3220943
2023-03-20,TCS,3445.07,3454.5667854668304,3462.8798746549787,3414.5513265394998,4062138
2023-03-21,TCS,3373.42,3441.9219013064735,3469.8985705483033,3333.1272804392684,2541121
2023-03-22,TCS,3381.6,3370.9400656750304,3386.149534855837,3326.5323790715433,7807145
2023-03-23,TCS,3446.38,3386.266213754677,3469.4589526236646,3336.0685060488663,2960299
2023-03-24,TCS,3380.81,3446.0535913127956,3460.1472166537956,3337.385136396825,6079111
2023-03-27,TCS,3342.58,3383.1056301848926,3411.7480751463013,3325.449241342368,3853501
2023-03-28,TCS,3360.63,3341.2746964475355,3410.850955917682,3302.5524634164854,3827433
2023-03-29,TCS,3363.13,3357.9147031379644,3404.1854278772885,3329.5753313046316,7282444
2023-03-30,TCS,3380.67,3364.817996117424,3424.074385898487,3342.2004166339684,6613904
2023-03-31,TCS,3353.24,3376.0027494198443,3409.4039409843454,3344.5744654461546,3459622
2023-04-03,TCS,3400.96,3351.5365518744643,3406.3397673421196,3342.9699285185443,7438359
2023-04-04,TCS,3403.82,3397.001786410672,3417.078448919416,3381.5123831715437,7180509
2023-04-05,TCS,3433.25,3406.485803297489,3481.146940437906,3357.065181368225,2897459
2023-04-06,TCS,3447.4,3439.350319977007,3468.5173370784655,3415.450225995822,5240012
2023-04-07,TCS,3455.63,3454.232898044552,3464.0994525358033,3440.4579996019434,4949842
2023-04-10,TCS,3482.59,3454.9427002178654,3520.3192486435673,3403.9547685713846,6718920
2023-04-11,TCS,3491.36,3479.142659238576,3509.488566066491,3453.729555988993,2215442
2023-04-12,TCS,3442.47,3490.56158700234,3507.1906111655085,3432.1725327452164,6564396
2023-04-13,TCS,3488.35,3447.251858102857,3540.576475199353,3418.4239698976016,5117095
2023-04-14,TCS,3523.58,3484.2477796351077,3569.4356761482354,3432.1843613371752,3580309
2023-04-17,TCS,3435.48,3529.951980785005,3553.6419455055748,3384.4775064121277,4315537
2023-04-18,TCS,3409.47,3433.306932045563,3483.8577653777725,3378.2150629867347,7425148
2023-04-19,TCS,3453.07,3416.0953320111435,3487.951480557491,3372.2672434235474,3591318
2023-04-20,TCS,3378.34,3457.746960765108,3497.1248700151664,3359.091263260382,6151946
2023-04-21,TCS,3417.54,3382.5098247133265,3422.4652991935723,3365.3374640247516,5247328
2023-04-24,TCS,3412.7,3415.0507277552288,3424.27981229508,3370.0082052915586,2451469
2023-04-25,TCS,3468.54,3405.9944159648585,3502.7508751852015,3397.2732515929715,6418063
2023-04-26,TCS,3469.47,3466.904693118317,3516.6073843191602,3436.3498560651074,4300874
2023-04-27,TCS,3440.38,3466.7195342150544,3500.4590775832767,3395.654518849856,5736416
2023-04-28,TCS,3454.06,3434.0138794314507,3463.9950803705997,3419.2459795720506,5063997
2023-05-01,TCS,3453.77,3454.134127671547,3463.186171968262,3440.160913204921,5712838
2023-05-02,TCS,3421.13,3452.430369807876,3496.685702520775,3400.4326308856,7126463
2023-05-03,TCS,3513.16,3422.9713406739384,3523.5246396595708,3412.526204367936,1048926
2023-05-04,TCS,3473.2,3514.8629877587177,3543.9774676288225,3456.9566132903965,6410812
2023-05-05,TCS,3380.69,3467.9311088631853,3473.2009300879545,3371.734147593003,7566575
2023-05-08,TCS,3445.8,3387.1398906085396,3453.1374063826715,3356.90774548858,6991917
2023-05-09,TCS,3422.64,3441.484913278278,3477.3206680654193,3407.1229816832556,7107182
2023-05-10,TCS,3411.41,3421.8907707524827,3458.3289106312604,3407.9867247339644,7012621
2023-05-11,TCS,3397.71,3411.247856275381,3430.9668190695293,3381.2278337077414,4751387
2023-05-12,TCS,3375.44,3401.9647863868895,3415.6357067786876,3330.2042869882907,3779060
2023-05-15,TCS,3345.35,3370.028894191367,3411.790102820891,3319.4451555330984,5557418
2023-05-16,TCS,3306.27,3344.395160557801,3357.904661578086,3283.8629753445434,1483791
2023-05-17,TCS,3309.76,3307.9694514815474,3338.185473197386,3266.417879986938,2670930
2023-05-18,TCS,3294.72,3305.9889338809057,3354.1073508048844,3289.7136165494267,7985552
2023-05-19,TCS,3324.52,3296.3998841416897,3334.726057414111,3255.0568221006974,3158714
2023-05-22,TCS,3344.71,3330.153928902922,3392.112125649131,3288.4797528245495,4448281
2023-05-23,TCS,3308.42,3351.366215474058,3363.2987640769215,3301.182301676649,3050181
2023-05-24,TCS,3313.65,3302.232607165903,3343.2879646077263,3274.2061497624063,1796266
2023-05-25,TCS,3297.97,3310.145327730092,3330.92677748544,3251.4179526915855,3622280
2023-05-26,TCS,3259.64,3295.46759423467,3343.2815349468965,3238.043662632195,5929073
2023-05-29,TCS,3287.53,3258.3247496082176,3303.407416772466,3236.9031179781377,5225872
2023-05-30,TCS,3283.66,3284.140650693099,3305.8002546181365,3237.370279857762,5991582
2023-05-31,TCS,3268.52,3279.7654215528055,3328.174895777075,3263.9941291839996,1661259
2023-06-01,TCS,3235.88,3274.4628733000736,3302.3304694733733,3211.987619577364,1610326
2023-06-02,TCS,3196.87,3241.297142735892,3267.346869685254,3173.9712681051074,2245749
2023-06-05,TCS,3274.06,3191.0771756667273,3289.149811319248,3166.447216022761,1956277
2023-06-06,TCS,3288.1,3271.949056646062,3323.674249317194,3250.845786580179,3226941
2023-06-07,TCS,3245.97,3286.8524758373997,3290.8007131231393,3209.291176959154,2418180
2023-06-08,TCS,3258.09,3242.581396036358,3263.606522451894,3206.9823234114315,5696298
2023-06-09,TCS,3300.52,3259.769517987793,3331.5152500561885,3234.2088413137985,1074723
2023-06-12,TCS,3308.08,3302.373317847657,3327.212095538203,3290.1334078771315,7233146
2023-06-13,TCS,3363.55,3312.717984110597,3411.804931972031,3265.3398362594507,7657794
2023-06-14,TCS,3302.22,3366.790703310709,3412.729450305811,3280.582728407491,4018967
2023-06-15,TCS,3224.24,3302.7823459670935,3339.0861583521514,3212.2938490147235,4726904
2023-06-16,TCS,3235.22,3226.2208024297915,3275.5115532576674,3184.914987135643,7070928
2023-06-19,TCS,3246.86,3232.2952159432944,3280.441123251768,3184.490589772196,7998950
2023-06-20,TCS,3117.66,3248.0685616838296,3257.027220161635,3084.5441722442297,2533017
2023-06-21,TCS,3095.2,3117.5256569721746,3154.0555979805813,3074.257913614972,1792515
2023-06-22,TCS,3058.6,3090.6605111809504,3102.8460199369456,3018.6423407984603,6910838
2023-06-23,TCS,3008.37,3055.4501836974264,3072.341323315565,2981.1915226002748,2393196
2023-06-26,TCS,2972.71,3005.863347305389,3043.3442959269364,2951.1058329384327,2035211
2023-06-27,TCS,2994.8,2977.7553971722914,3020.289816488233,2958.055649362351,3189568
2023-06-28,TCS,2959.07,2991.5702476305314,3030.577840652043,2926.051998877648,4934740
2023-06-29,TCS,2924.99,2956.5754318220665,2968.3499771525135,2897.4963075894893,1647122
2023-06-30,TCS,2868.99,2923.461448547881,2951.2603456797906,2857.2178145072353,4782164
2023-07-03,TCS,2913.48,2870.869105118755,2919.8112065177984,2865.6355271548623,2761331
2023-07-04,TCS,2929.49,2909.0309807667986,2958.7932604995176,2900.4968282444083,2877329
2023-07-05,TCS,2842.7,2934.809311842193,2969.0746090792786,2822.5167419452864,3892970
2023-07-06,TCS,2809.99,2846.8568372294535,2873.0166972743036,2783.981011426822,1315315
2023-07-07,TCS,2828.59,2810.857905571977,2841.9614266795434,2781.797549232455,1150594
2023-07-10,TCS,2872.88,2830.5591270856785,2877.0134921711574,2793.0524974600507,1720892
2023-07-11,TCS,2902.67,2867.3256941385125,2910.4267596882323,2828.5930485308286,7776432
2023-07-12,TCS,2891.1,2900.800039324243,2928.9733104499405,2875.59505021143,5063903
2023-07-13,TCS,2824.9,2894.5191331714614,2935.279413049653,2792.8010054473866,6276425
2023-07-14,TCS,2855.19,2820.1257266106645,2866.3009195082755,2787.8783323403673,5379455
2023-07-17,TCS,2845.82,2852.7038585452005,2884.9119294473176,2842.902268299076,4959015
2023-07-18,TCS,2848.97,2846.7909576800416,2886.3778731993043,2811.5788961610797,3132942
2023-07-19,TCS,2843.7,2846.1941120940937,2869.7957512576763,2806.939025532817,3672452
2023-07-20,TCS,2798.24,2848.636412660299,2878.175977893995,2760.1324293241764,3214979
2023-07-21,TCS,2811.25,2794.110454012247,2846.138215326081,2774.879359669181,4405851
2023-07-24,TCS,2819.68,2814.5941995546727,2832.7899674028913,2797.1158329202126,1196211
2023-07-25,TCS,2806.06,2819.7696510703786,2834.3099044871406,2778.3170206465334,2836082
2023-07-26,TCS,2822.71,2808.869772707189,2825.557508164472,2787.791414792896,7727348
2023-07-27,TCS,2776.96,2820.572817057512,2861.424069636861,2765.9565554603387,3237699
2023-07-28,TCS,2768.78,2777.1209481841456,2815.5719331998903,2758.9604064283226,5340496
2023-07-31,TCS,2770.42,2772.7319943184266,2805.183926727472,2766.017162819258,5458434
2023-08-01,TCS,2713.52,2770.0529536934905,2775.8896333638013,2704.13054731226,2813065
2023-08-02,TCS,2712.42,2711.997388158763,2732.125841033102,2692.763306351803,7979246
2023-08-03,TCS,2737.06,2712.8122743711187,2743.701433817755,2678.9433489649305,5957161
2023-08-04,TCS,2727.86,2739.4397395873025,2742.789755906153,2690.752074259214,5587281
2023-08-07,TCS,2727.51,2727.2441948306064,2753.766542792258,2688.416873202468,6507200
2023-08-08,TCS,2746.68,2732.2981653538814,2786.373953206281,2716.8097551764477,5802850
2023-08-09,TCS,2734.67,2744.4271271839225,2781.861531251944,2724.566782401689,1377332
2023-08-10,TCS,2725.66,2734.40160423953,2763.8089106158636,2704.1860929583017,1084153
2023-08-11,TCS,2687.94,2728.4611897758423,2734.8811721311336,2649.679857867433,6960158
2023-08-14,TCS,2688.21,2689.9733845759483,2702.988273461373,2668.0392529465107,5978234
2023-08-15,TCS,2678.16,2692.1201740540732,2706.8751306261815,2673.0728073914242,7711787
2023-08-16,TCS,2694.95,2683.4821379013315,2726.4380674736994,2665.681486358192,5952576
2023-08-17,TCS,2713.92,2694.1615474127448,2747.115281295137,2684.279322009249,2126018
2023-08-18,TCS,2740.45,2709.698778382646,2757.9655470464677,2699.4077138610414,4972162
2023-08-21,TCS,2724.5,2735.3025128022405,2754.040363359154,2719.1867002529334,7166994
2023-08-22,TCS,2654.11,2726.972504523111,2731.398725995958,2642.918156168786,5172060
2023-08-23,TCS,2678.47,2658.080693700629,2691.990686366563,2646.033759508675,7603352
2023-08-24,TCS,2693.08,2675.477748160298,2712.78793918935,2644.114292530689,2308064
2023-08-25,TCS,2673.3,2689.4006929599814,2696.494693657124,2635.443270848078,1078947
2023-08-28,TCS,2691.85,2668.6185714847024,2711.6236421992676,2647.927150542896,2953980
2023-08-29,TCS,2645.81,2695.3246714392976,2730.214197532689,2610.7320598041865,3538361
2023-08-30,TCS,2679.26,2643.813809801549,2703.7444021743195,2639.7707370906555,4969411
2023-08-31,TCS,2669.29,2678.2064816675825,2683.8441544403036,2640.085155775082,7387952
2023-09-01,TCS,2643.48,2669.3193642358465,2679.151531080994,2635.3941731986724,6969677
2023-09-04,TCS,2624.5,2647.069351342273,2667.302545965818,2599.374991603814,1968410
2023-09-05,TCS,2617.94,2626.083447159953,2641.9996664942255,2590.5163441626028,3410912
2023-09-06,TCS,2618.3,2619.14492918836,2634.9178868764466,2613.304859660752,3599087
2023-09-07,TCS,2620.55,2614.9032490372583,2642.588155357257,2588.9804475404553,4936642
2023-09-08,TCS,2607.77,2620.688259082881,2644.7502207670796,2582.9023853940425,3467286
2023-09-11,TCS,2614.77,2610.016656620672,2646.5553061935548,2574.7430251382452,4367764
2023-09-12,TCS,2615.76,2619.719873436487,2634.844909664643,2601.0757859685114,4611880
2023-09-13,TCS,2596.17,2612.635802269552,2644.709898752121,2567.7257171175775,1694934
2023-09-14,TCS,2572.03,2591.07676466773,2605.950989064528,2554.5362308293156,2040835
2023-09-15,TCS,2591.53,2567.6606501850333,2596.132717553632,2550.4032074450997,2878292
2023-09-18,TCS,2608.56,2590.2430717563725,2631.4074043446703,2577.470054082194,7626532
2023-09-19,TCS,2611.08,2611.904639785297,2636.014171766949,2599.1561919560118,5463786
2023-09-20,TCS,2640.76,2605.9324341874535,2677.9513109863974,2585.612243659793,6386452
2023-09-21,TCS,2579.35,2640.302943521877,2669.7815524547204,2552.6121671207115,1142617
2023-09-22,TCS,2562.6,2577.5881039507235,2613.2846502514876,2554.2057232834486,7877224
2023-09-25,TCS,2527.76,2558.0127585212063,2593.10066382129,2500.809323915283,7952057
2023-09-26,TCS,2596.91,2527.2568371039984,2621.48725373739,2507.3044661518993,2268962
2023-09-27,TCS,2619.86,2594.362417862279,2641.8371381428924,2570.0209063014195,6134629
2023-09-28,TCS,2618.11,2618.3078360084496,2641.35987257857,2610.1799998232755,3101847
2023-09-29,TCS,2643.51,2620.263293942435,2682.3606918276405,2596.803708357188,5926730
2023-10-02,TCS,2679.66,2643.7378809659144,2711.3452315161326,2618.3722434701835,2030120
2023-10-03,TCS,2715.96,2675.6367309182992,2722.716555254919,2661.3422265025692,2034780
2023-10-04,TCS,2746.76,2720.9727337408362,2779.4409441485527,2703.1073044053696,4684334
2023-10-05,TCS,2738.88,2748.253257019284,2757.5630547529267,2701.9091069025517,2464123
2023-10-06,TCS,2723.17,2741.792726854714,2761.7061143242217,2701.696070677204,6626306
2023-10-09,TCS,2692.49,2718.5865034948333,2729.3152295386553,2679.826404881247,2756608
2023-10-10,TCS,2709.47,2687.611836864449,2738.3371347999837,2684.6260256366654,3567228
2023-10-11,TCS,2705.06,2704.261835636123,2740.9895166498086,2687.5171969112225,1749045
2023-10-12,TCS,2692.24,2701.692676691075,2715.376929477761,2665.813249272743,6311634
2023-10-13,TCS,2677.79,2691.318267458694,2697.0996238093326,2646.1013608940775,1872109
2023-10-16,TCS,2725.14,2682.458203447059,2739.253236738032,2674.99995910085,5034480
2023-10-17,TCS,2757.05,2724.6719262394063,2785.7593436457673,2714.873768863332,1387405
2023-10-18,TCS,2818.38,2754.7368913530695,2834.1703735561564,2722.4373795205984,7805360
2023-10-19,TCS,2837.06,2819.078228319259,2850.943352685122,2784.7104206957515,5561786
2023-10-20,TCS,2839.8,2832.6561404569725,2849.9724267590964,2818.526610499529,5758669
2023-10-23,TCS,2839.73,2841.043899317104,2863.6734673477645,2809.6553534630957,5536363
2023-10-24,TCS,2805.75,2840.5073130946835,2854.3215057096636,2775.6992479990568,2708175
2023-10-25,TCS,2764.07,2809.027037813912,2840.5840545508904,2728.502122644972,4387232
2023-10-26,TCS,2781.67,2769.4509545065694,2787.4356053172946,2738.1441317593453,4101004
2023-10-27,TCS,2751.25,2778.8980488402744,2807.510868290214,2726.4477723495747,6534693
2023-10-30,TCS,2759.0,2751.356269241095,2770.934993122695,2738.314116152804,3932208
2023-10-31,TCS,2796.7,2763.5122386241364,2818.653842331362,2735.071036532825,2910155
2023-11-01,TCS,2775.15,2799.890362199061,2813.9045383771063,2746.289718657905,2708086
2023-11-02,TCS,2842.88,2775.010202408201,2874.489304591206,2744.4539699289585,5187442
2023-11-03,TCS,2809.88,2847.9445526210275,2888.483045675394,2786.546675963323,4812197
2023-11-06,TCS,2844.06,2804.903552961516,2883.4191593958644,2769.9233588890047,4900838
2023-11-07,TCS,2859.35,2848.9631437375187,2885.5644264758116,2825.598313459588,1681376
2023-11-08,TCS,2901.12,2854.208973249639,2922.8103520417876,2839.5339373281695,2715872
2023-11-09,TCS,2863.08,2901.6689469569837,2937.8127363892113,2821.327896348,7433564
2023-11-10,TCS,2943.14,2867.551454677611,2974.2388921126585,2824.9307831245496,1956740
2023-11-13,TCS,2937.65,2940.346618071332,2950.8433544035215,2896.6748374382155,6387973
2023-11-14,TCS,2962.33,2937.3239032117053,2999.33800059687,2915.2917441098675,3210846
2023-11-15,TCS,3014.5,2960.248416674135,3035.6147078856247,2951.2562807236854,5428760
2023-11-16,TCS,2993.48,3019.951951352107,3030.962089879964,2948.7825017187924,3309231
2023-11-17,TCS,3023.97,2997.3553064599255,3038.924024271498,2991.7000711061623,7734688
2023-11-20,TCS,2996.83,3026.498057200822,3040.8599357801572,2956.336530845619,5610764
2023-11-21,TCS,3047.9,2997.880412729191,3073.102773130514,2988.2505295107426,2504819
2023-11-22,TCS,3020.95,3051.8085268587242,3064.8738723619817,2996.057271431853,7012553
2023-11-23,TCS,3023.19,3019.648176476362,3031.4430995666658,3002.2278364792155,7414807
2023-11-24,TCS,3035.15,3022.5557571713525,3043.4410339933647,2998.827369940006,5495433
2023-11-27,TCS,3064.56,3037.942358894954,3092.649348637864,3012.662653658642,6215784
2023-11-28,TCS,3137.81,3062.8163237495974,3173.225300618022,3052.674089263725,2967582
2023-11-29,TCS,3121.67,3132.336416059875,3149.568846211629,3107.879739683077,1840268
2023-11-30,TCS,3165.2,3116.3548524740854,3169.9006699738457,3090.6998703637682,7129026
2023-12-01,TCS,3240.92,3160.330185354771,3249.9334795280065,3117.8645221386164,6770938
2023-12-04,TCS,3248.28,3245.7124303778037,3293.124856650323,3202.2706513958246,6023601
2023-12-05,TCS,3227.74,3247.9191346170214,3273.608912292131,3215.5441537051793,7345267
2023-12-06,TCS,3161.64,3230.488515755315,3254.2326688063595,3137.647795897081,7557601
2023-12-07,TCS,3233.97,3160.2856714872873,3238.926668616512,3134.188816046286,4730864
2023-12-08,TCS,3225.39,3230.8487137704547,3267.037186293238,3207.74045878239,1052635
2023-12-11,TCS,3187.54,3223.4185405813337,3250.4725413206343,3178.053186611148,5215250
2023-12-12,TCS,3136.47,3191.2908719719694,3203.5107494981953,3117.037134517612,1983638
2023-12-13,TCS,3099.59,3138.040946478709,3146.014810957322,3086.199370214878,7911596
2023-12-14,TCS,3134.67,3105.016015542239,3154.629792082878,3091.7072565795834,6596127
2023-12-15,TCS,3175.34,3136.9232607130457,3215.7311741994185,3105.5153193609453,7776716
2023-12-18,TCS,3201.08,3176.231402170304,3243.0593595059404,3140.7756542769794,4975904
2023-12-19,TCS,3207.06,3202.490984961777,3237.334163177962,3190.373710023803,4263457
2023-12-20,TCS,3160.02,3212.734846994646,3248.670924692724,3129.3061953585966,5186080
2023-12-21,TCS,3133.23,3163.6628828095895,3171.9269429572596,3125.8565826600397,3791671
2023-12-22,TCS,3092.5,3127.2648469046144,3156.141275332722,3049.1297587149306,3061892
2023-12-25,TCS,3114.62,3092.9223080411984,3146.817446071533,3049.049344806011,4431543
2023-12-26,TCS,3075.75,3116.966410333485,3128.841989396605,3069.531012636047,7963266
2023-12-27,TCS,3050.25,3078.809737380237,3119.8261525868124,3032.1875444277466,5078140
2023-12-28,TCS,3044.39,3046.7500469977495,3058.114285513639,3014.903228786888,4596219
2023-12-29,TCS,2984.24,3048.8613242644724,3065.290671567294,2971.0223408923544,6671614
2024-01-01,TCS,2986.75,2989.6813814141037,3018.644804318689,2970.0617593964794,4465685
2024-01-02,TCS,2983.74,2983.604537758929,3013.389128726664,2961.03898364509,1096748
2024-01-03,TCS,3026.98,2988.3065001808495,3059.6453107258344,2947.6183966141643,4909308
2024-01-04,TCS,2998.05,3022.100251098244,3029.861500115993,2987.1686201635625,2448598
2024-01-05,TCS,2952.15,2992.7219475200613,3031.3056212707684,2943.660575073149,5823325
2024-01-08,TCS,2939.72,2947.7716521658936,2972.7093872188143,2902.7099883195674,1958395
2024-01-09,TCS,2901.81,2934.519530424523,2956.817492093772,2892.83517503553,1915767
2024-01-10,TCS,2903.98,2905.814639839604,2948.632884245368,2896.1098144794423,1301364
2024-01-11,TCS,2839.98,2898.857961754016,2931.8043410069326,2819.22542778458,2327878
2024-01-12,TCS,2820.15,2837.386123480756,2844.9111108780735,2803.755076326048,4042244
2024-01-15,TCS,2789.52,2815.680133808891,2848.3182261932006,2762.6048210849754,7446716
2024-01-16,TCS,2809.31,2787.237302714952,2815.86548295779,2756.4246258556664,4369415
2024-01-17,TCS,2782.77,2804.7090184717035,2808.592384572092,2769.1560325857968,3418126
2024-01-18,TCS,2725.57,2784.6400576242804,2803.1600373895863,2717.5738646986424,3109571
2024-01-19,TCS,2719.73,2721.5724262832755,2762.151328128582,2703.838850803405,4703713
2024-01-22,TCS,2730.94,2723.557703679527,2740.3573055139677,2702.211189806925,4492804
2024-01-23,TCS,2722.81,2734.4049189122857,2762.8892718538523,2688.0259572217537,1381856
2024-01-24,TCS,2703.6,2717.513172695265,2726.827571184081,2665.069433655577,4643512
2024-01-25,TCS,2682.57,2707.8795430990826,2738.064324158504,2659.069841960671,4765444
2024-01-26,TCS,2686.96,2677.515440623065,2708.6570712937164,2639.202588076749,6906213
2024-01-29,TCS,2659.03,2684.161754553398,2712.3980731255538,2640.338840127924,1763361
2024-01-30,TCS,2649.29,2654.056434756082,2664.2486072024817,2623.7460986697274,3708089
2024-01-31,TCS,2673.89,2647.5504071671135,2704.476083988605,2635.902900129238,5579097
2024-02-01,TCS,2632.89,2674.038310257758,2713.9848776779704,2604.66299419169,5016899
